model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
random_forest,XS,9,no_limit,65.49420340268514,66.39381103044828,48.716196342463746,48.88410315648436,0.6411542815991689,0.6312285963454987
random_forest,XS,9,with_limit,65.58989168462507,66.10371300906237,48.65928441603664,48.66466829354005,0.6401049547202191,0.6344441411829957
random_forest,XS,10,no_limit,69.35213468394717,70.23600273742585,51.33112541050205,51.59418503005941,0.5976336003416051,0.5873122150655845
random_forest,XS,10,with_limit,69.44412017521053,69.93198022556756,51.36614478075338,51.37113009077099,0.5965655318089367,0.5908771910370898
random_forest,XS,11,no_limit,73.09918238282081,73.4912851183005,54.144587068102524,54.06649819836871,0.5529798714975422,0.5481713933986467
random_forest,XS,11,with_limit,73.24632040534169,73.42772504415282,54.133540686863576,53.99478546427039,0.5511784873509042,0.5489525973461882
random_forest,XS,12,no_limit,76.68881557153134,77.44551211945407,56.8088168304088,57.01070069434734,0.5079988692169299,0.49824171508667325
random_forest,XS,12,with_limit,76.85710777816838,77.32902582187604,56.85507558656773,56.99356478768197,0.505837124851835,0.4997499757284739
random_forest,XS,13,no_limit,80.19446387267857,81.15377713657713,59.4302586059199,60.04230073945768,0.46202882352666574,0.4490810553389648
random_forest,XS,13,with_limit,80.2066163749265,80.92379921230169,59.549276181280064,60.03684086324246,0.46186576510666766,0.4521990783396247
random_forest,XS,14,no_limit,83.46532047108515,84.7163288318786,61.902887470400074,62.716909866685725,0.4172498937568142,0.39965004035906704
random_forest,XS,14,with_limit,83.46331898583928,84.67489025367568,62.010565811324774,62.89522053992209,0.4172778419333373,0.4002372132147489
random_forest,XS,15,no_limit,86.64655961666898,87.9148982301968,64.39397793886958,64.99255863413217,0.37198086329081026,0.3534603164505925
random_forest,XS,15,with_limit,86.58831058396444,87.80606886306491,64.53703666417996,65.1243385543969,0.37282496399716303,0.35506002151364624
random_forest,XS,16,no_limit,89.18393137229636,91.14656423046922,66.38341369947572,67.4070165392476,0.33466027155984546,0.30505435760050936
random_forest,XS,16,with_limit,89.10626197478874,90.89710951980852,66.47931132529388,67.34108774130932,0.3358186424179327,0.3088530797728404
random_forest,XS,17,no_limit,91.89070532918169,94.29364078977028,68.54808771936756,69.90983994290619,0.29366065050256573,0.25623619406861975
random_forest,XS,17,with_limit,91.7450781233832,93.9114104719492,68.5689224699988,69.68339413152255,0.29589767149570334,0.26225384009467756
random_forest,XS,18,no_limit,94.17713230626688,96.99092050098038,70.37845764029697,72.19499541691214,0.25796812272573266,0.21296544471908663
random_forest,XS,18,with_limit,94.00059615782827,96.75370572554012,70.30664793038503,71.97037817008143,0.2607474104395948,0.21681050400761703
random_forest,XS,19,no_limit,96.667472514779,99.40788344203831,72.10656735650699,73.95329632539278,0.21820594096175272,0.1732517339316002
random_forest,XS,19,with_limit,96.43138633468752,99.1865945297378,72.02240353620137,73.77121213786896,0.2220199516975747,0.1769284361851633
random_forest,XS,20,no_limit,98.9158291940833,102.3033694146338,73.70303892717932,76.1208634019698,0.18141603982210908,0.12438838476995318
random_forest,XS,20,with_limit,98.68828981103653,101.98192594256818,73.5362994144498,75.85431595336922,0.18517774026251255,0.12988219123305011
random_forest,XS,21,no_limit,101.13561928496938,105.03194331446954,75.37208154411715,78.21407072223852,0.14426377897405684,0.07705793457896115
random_forest,XS,21,with_limit,100.73816161808003,104.35575961660037,75.05796691440939,77.70061682959381,0.15097655928905307,0.08890327393564679
random_forest,XS,22,no_limit,103.05622846105602,107.6173782736583,76.89314483354649,80.18776843468898,0.11145356692318509,0.03106096107456502
random_forest,XS,22,with_limit,102.63118825248641,106.821543947162,76.43419088684256,79.48842653907312,0.118767809817105,0.04533865020991035
random_forest,XS,23,no_limit,105.15170419279116,109.93010972367773,78.56657440806849,81.92322998923714,0.07453248889801045,-0.011490641155016634
random_forest,XS,23,with_limit,104.63859213344846,108.47601342261706,77.90469673885018,80.97097970991226,0.08354251738359841,0.015091289792831364
random_forest,XS,24,no_limit,107.29195277639182,111.9458170533831,80.14194112120397,83.40143931147907,0.03647531515872937,-0.04892463851580775
random_forest,XS,24,with_limit,106.54708009938764,110.26571062693296,79.26085607790482,82.25510204132345,0.0498073847367444,-0.017675940719637184
