station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,17,43.88092423327613,33.647127913192776,22500161180.830135,0.4055094725564997
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,18,44.877186945735346,34.43976696125803,23363055742.84042,0.37815800989960513
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,19,46.08797388857864,35.35030312109819,23461834984.11009,0.3441507521479983
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,20,47.110832531846576,36.07741250043662,23789652278.23011,0.3147163809622877
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,21,48.15270991841227,36.84766333181486,24275310958.02334,0.28407049850332255
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,22,48.57268438702342,37.24717358778375,25454863817.724205,0.27152776512444565
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,23,49.32994101077474,37.66206929008813,25093709390.1352,0.24869137195137514
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,24,49.72548180169968,37.80851219988049,25249200076.22721,0.23659467731192463
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,25,50.153824535747276,38.1173766379016,25720106158.324696,0.22338585475763495
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,26,50.42763758670141,38.37094760725585,27707805207.439796,0.2148829116553691
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,27,51.40621688706491,38.872458451673,27208530267.455875,0.18411589465835887
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,28,51.55822297166565,38.86895373645919,28128539109.67654,0.17925622837099087
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,29,52.29390595169734,39.26572476487693,29141216078.45935,0.15566677769913584
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,30,53.377778183283056,40.0411858562525,29447109964.8296,0.12030383201644268
XYA,xgboost,with_limit,XYA_ACTIVE_POWER_JIA,31,53.76775194586764,40.44650738141704,30093846370.27394,0.10740289777248868
