model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XYA,7,with_limit,57.53738580118303,57.792628072384396,39.985027985786836,40.02301708940416,0.7375631622787745,0.7352295995008646
lightgbm,XYA,8,no_limit,62.86335847190747,62.83967140802887,43.599072465965165,43.68514583490624,0.6867293536838273,0.6869653914637692
lightgbm,XYA,8,with_limit,61.88375005708479,61.751313096614595,43.428105182073864,43.425255251113505,0.6964167605274625,0.6977147626539945
lightgbm,XYA,9,no_limit,66.76979054762265,66.73550242237634,46.67185146033058,46.57322579391096,0.646538393265219,0.6469013245814472
lightgbm,XYA,9,with_limit,65.6538310353994,65.7959695519537,46.48390561606074,46.729391411053676,0.6582548452995336,0.6567735080977005
lightgbm,XYA,10,no_limit,70.17849508956488,70.47940069930269,49.574312222121996,49.72758065639173,0.6095276183025012,0.6061719685872411
lightgbm,XYA,10,with_limit,68.90555198426719,69.20714841380394,49.4499862323528,49.65197243862618,0.6235644318759606,0.6202619379153096
lightgbm,XYA,11,no_limit,73.27278400498834,73.30349920768015,52.395516073201264,52.38424954760151,0.5743043654401551,0.5739473961124564
lightgbm,XYA,11,with_limit,71.77190513306275,71.95679929880642,52.25209212708057,52.57883075306858,0.5915651799844247,0.5894581023901009
lightgbm,XYA,12,no_limit,76.19558775135224,76.25805612227886,55.18922763653257,55.3052988779869,0.5396655709115754,0.5389104581668811
lightgbm,XYA,12,with_limit,74.41666951329981,74.69203179299687,54.885876680299624,54.979991440134135,0.5609092687660693,0.5576537421758183
lightgbm,XYA,13,no_limit,78.82713871396805,78.89652367651573,57.321271132528736,57.40274581286129,0.5073195422873473,0.5064518294514238
lightgbm,XYA,13,with_limit,77.06494477422912,77.4576427966337,57.15511401204723,57.24117709995522,0.5291012324236397,0.5242899096062155
lightgbm,XYA,14,no_limit,81.17080109910111,81.21714708621535,59.453986817336606,59.49373126202926,0.47761345926960397,0.47701675623644413
lightgbm,XYA,14,with_limit,79.88485539692351,79.72823188157216,59.683946527747445,59.71902465680176,0.4940341313456922,0.4960161958301412
lightgbm,XYA,15,no_limit,83.42116942023168,83.78751295314417,61.64453149225715,61.67871200871495,0.4482467986176466,0.4433901166153983
lightgbm,XYA,15,with_limit,81.72214302902825,81.82327307876896,61.6343556962227,61.92042333693532,0.47049287534597073,0.4691815486234555
lightgbm,XYA,16,no_limit,85.38119146934986,85.35723656400287,63.61963593456017,63.609641880976675,0.42211002851265056,0.4224342534938821
lightgbm,XYA,16,with_limit,83.84132665144504,83.88409596390056,63.679942627673725,63.778589970431355,0.44276675436820945,0.4421980953909953
lightgbm,XYA,17,no_limit,87.12672074359371,87.28994148978757,65.32896467734629,65.54972675715872,0.39823978266957605,0.39598302947325525
lightgbm,XYA,17,with_limit,85.92988829342319,86.02895023712885,65.66706940788492,65.76062671470868,0.41465861551732586,0.41330824768418906
lightgbm,XYA,18,no_limit,88.82320742588621,89.03277523874618,66.63737332778948,66.69621922894326,0.3745773013243684,0.3716225985812198
lightgbm,XYA,18,with_limit,87.60088243882056,87.75701750012169,67.26313832747876,67.38140414881936,0.39167215199692496,0.3895017183675752
lightgbm,XYA,19,no_limit,90.52646941195908,90.54611013823114,67.99699505606816,67.8669899207977,0.35049281339390126,0.3502109471770716
lightgbm,XYA,19,with_limit,89.50598893860155,89.63256705041664,68.84679770609644,69.08705278157169,0.36505371629252903,0.3632565822252989
lightgbm,XYA,20,no_limit,91.60549845697182,92.11661202646924,69.48511430939726,69.76733033497051,0.33491695070487604,0.3274745742893117
lightgbm,XYA,20,with_limit,91.07590931501687,91.19813866666061,70.36837276293926,70.46506345414166,0.3425846701993476,0.34081890423441474
lightgbm,XYA,21,no_limit,93.30120568713433,93.2337580134172,70.74691753175456,70.66733994043818,0.3102568972879851,0.31125377084646355
lightgbm,XYA,21,with_limit,92.48131123833677,92.58883999196715,71.77902454779107,71.90698459911114,0.3223260183232549,0.3207492283626008
lightgbm,XYA,22,no_limit,94.0462384316777,94.51651174227608,71.51430325514322,71.57218341891023,0.29919738469097135,0.2921712076274253
lightgbm,XYA,22,with_limit,93.65766821375387,93.85118381640041,72.8686066162362,73.07471839211446,0.3049764243773734,0.30210133985867715
lightgbm,XYA,23,no_limit,95.2861662636001,95.38381923115595,72.61183937250408,72.45085782679239,0.28059647373671726,0.27912117274813697
lightgbm,XYA,23,with_limit,95.01703861793264,95.2949980919274,74.12460505516103,74.32822431782476,0.2846545225696665,0.28046310825161513
lightgbm,XYA,24,no_limit,96.54864260217539,96.4828501092159,73.70299059190721,73.76248322148568,0.2616223840609053,0.26262836717191285
lightgbm,XYA,24,with_limit,96.04427174920059,95.92343757403638,74.90033589270327,75.08544846045025,0.2693168142578327,0.2711542160784173
lightgbm,XYA,25,no_limit,97.7055469556331,97.35594130963712,74.50331651321355,74.31272577642154,0.24382098945466635,0.24922276020621448
lightgbm,XYA,25,with_limit,96.54974885432306,96.92527441945056,75.32907189281947,75.64491628118158,0.2616054633361593,0.2558503935563169
lightgbm,XYA,26,no_limit,98.25377673399737,98.53264404252425,74.94833201046242,75.06737520565092,0.23554914471390198,0.23120360426588138
lightgbm,XYA,26,with_limit,97.55533764063244,97.61369676995467,75.61481037657803,75.728351522638,0.24637874700813533,0.2454768212664422
lightgbm,XYA,27,no_limit,99.50066316923296,99.39313735987582,76.06841378151488,75.93751659762194,0.21602355281096963,0.2177170521502627
lightgbm,XYA,27,with_limit,99.14508727568202,99.71322102242995,76.6869445246443,76.84660380080932,0.22161678249331707,0.21267044263832624
lightgbm,XYA,28,no_limit,100.43183338164218,100.22729955314666,76.79376395249224,76.6015317574988,0.20128131106401503,0.20453124957181823
lightgbm,XYA,28,with_limit,98.92028450805286,99.73446229539196,76.83300772320086,77.1222191000223,0.22514261170844996,0.2123349672989766
lightgbm,XYA,29,no_limit,101.5374736783273,101.74362810281187,77.6452894957932,77.90939059685043,0.183845581085195,0.18052809358611466
lightgbm,XYA,29,with_limit,100.66296668677144,100.96402208329212,78.19690798469469,78.15863113477026,0.1978435495922939,0.19303831372948999
lightgbm,XYA,30,no_limit,102.53143715420727,102.64272804706495,78.46649368274775,78.33463827602438,0.1677884888618545,0.16598089053452503
lightgbm,XYA,30,with_limit,101.52479267172095,101.39377867326573,78.62095384726916,78.79253108908544,0.1840494272696449,0.18615397667871414
lightgbm,XYA,31,no_limit,103.54413151989789,103.67796246682367,79.26483949631135,79.3396617615152,0.15154822399422763,0.14935355619160495
lightgbm,XYA,31,with_limit,102.81878401695221,102.06236757573683,79.53104035454736,79.28896063823024,0.1633937393164665,0.17565793722017742
lightgbm,XYA,32,no_limit,104.27903000394872,104.1485044457406,79.84102230604356,79.78009888682236,0.13946180954695941,0.14161472430017685
lightgbm,XYA,32,with_limit,103.04326097626016,104.00094929565495,79.72156238196808,80.08362461353724,0.15973674540690597,0.14404528141660267
lightgbm,XYB,1,no_limit,25.833672073448234,26.71795764927871,15.826184402496576,16.657442417879345,0.9901979735422743,0.9895154426461077
lightgbm,XYB,1,with_limit,25.900540562461497,26.720736187165265,15.986632489044975,16.739010614698117,0.9901471642741599,0.9895132618465875
lightgbm,XYB,2,no_limit,45.41380746918695,46.17450010625535,29.33831499476743,30.219955883003617,0.9696932137410306,0.9686694180348757
lightgbm,XYB,2,with_limit,45.74695666193846,46.13282680823821,29.74486164178502,30.274134580795845,0.9692469302934776,0.9687259453168533
lightgbm,XYB,3,no_limit,61.290723124166355,61.72860549718526,40.41603142034598,40.857637123375426,0.9447981607832899,0.9440065806741061
lightgbm,XYB,3,with_limit,61.4025570386007,61.61334044514499,40.697154603961685,40.92481654673152,0.9445965292925855,0.9442154970597946
lightgbm,XYB,4,no_limit,74.34014251266119,74.67939198367723,49.67776241379084,50.14062679263231,0.9187470605888028,0.9180037767604756
lightgbm,XYB,4,with_limit,74.73730491292784,75.09801890891494,50.21323240637261,50.532974856639974,0.9178765533697925,0.9170819150452938
lightgbm,XYB,5,no_limit,86.0085302164791,86.28296198104533,58.18889306912356,58.47024781598012,0.8911978013812081,0.8905023723292617
lightgbm,XYB,5,with_limit,86.30134065148187,86.1479017980918,58.41549740222935,58.41791949142878,0.8904557203577992,0.890844901021625
lightgbm,XYB,6,no_limit,96.95592427303987,96.77705074843067,66.23403035299775,66.01494315316475,0.861737845284541,0.8622475330764343
lightgbm,XYB,6,with_limit,97.53542928024044,97.13977889367378,66.71366704898426,66.37206330296688,0.8600801217209795,0.8612129833348254
lightgbm,XYB,7,no_limit,107.10491362410319,107.36353217050264,73.37155613914776,73.75387579078716,0.8312097862392146,0.8303936708946694
lightgbm,XYB,7,with_limit,107.75173091740942,107.46934605297642,73.9575205048748,73.87349607933909,0.8291649483473273,0.8300591895741416
lightgbm,XYB,8,no_limit,116.18123084429868,116.18546812544028,80.36349899275719,80.30304810985976,0.8013903166988989,0.8013758293259221
lightgbm,XYB,8,with_limit,116.49861625920299,116.17705322895954,80.69470611216083,80.76645187135233,0.8003037054224207,0.8014045995557098
lightgbm,XYB,9,no_limit,125.0156266251735,125.5675536409176,87.05862016390391,87.92492559017431,0.7699689186860055,0.7679333231678154
