station,model,limit_mode,target,step,rmse,mae,mape,r2
XYB,mlp,with_limit,XYB_ACTIVE_POWER_STATION,5,100.95917196182614,68.29393368975087,19752936327.033226,0.8514603288015776
XYB,mlp,with_limit,XYB_ACTIVE_POWER_STATION,6,113.95125481427037,78.80307028755934,40695340796.25167,0.8107703778451025
XYB,mlp,with_limit,XYB_ACTIVE_POWER_STATION,7,126.23622882768986,87.12375971498776,41772191491.02296,0.7677696791047512
XYB,mlp,no_limit,XYB_ACTIVE_POWER_BING,1,11.204555160362192,7.1667563796714475,1472933825.314834,0.9837986244413269
XYB,mlp,no_limit,XYB_ACTIVE_POWER_BING,2,17.211094932621233,10.953015963071879,2561989564.736563,0.9617721695140691
XYB,mlp,no_limit,XYB_ACTIVE_POWER_BING,3,22.049739695557662,14.480622822472638,6455360737.537675,0.9372344460724176
XYB,mlp,no_limit,XYB_ACTIVE_POWER_BING,4,27.738273060436594,18.64099969539895,6695996075.906895,0.9006716387252516
XYB,mlp,no_limit,XYB_ACTIVE_POWER_BING,5,31.82838585428198,21.542381427969428,5710890215.45116,0.8692192989711316
XYB,mlp,no_limit,XYB_ACTIVE_POWER_BING,6,35.71791088205135,24.769607305680633,11955856613.01912,0.8353026804856237
XYB,mlp,no_limit,XYB_ACTIVE_POWER_BING,7,37.6634451939038,26.374127549727366,12186211675.742128,0.8168720980431854
XYB,mlp,no_limit,XYB_ACTIVE_POWER_DING,1,11.440877223018715,7.160646296272491,2787121883.5104656,0.9823971275082608
XYB,mlp,no_limit,XYB_ACTIVE_POWER_DING,2,17.262208314471774,10.827438606796672,1927025504.9369235,0.9599264700699238
XYB,mlp,no_limit,XYB_ACTIVE_POWER_DING,3,22.48910383361389,14.719611219821514,5742198382.886712,0.9319692832109376
XYB,mlp,no_limit,XYB_ACTIVE_POWER_DING,4,27.129352771388834,18.406591769042173,8886227495.052876,0.9009989927217513
XYB,mlp,no_limit,XYB_ACTIVE_POWER_DING,5,32.561548429802556,22.16174861262702,4694546624.169487,0.8573831480491769
XYB,mlp,no_limit,XYB_ACTIVE_POWER_DING,6,35.01091542574247,23.994329101595987,11178872238.521034,0.8351201133159686
XYB,mlp,no_limit,XYB_ACTIVE_POWER_DING,7,37.49501186986784,25.599403341542523,8782033703.860233,0.8108929419084889
XYB,mlp,no_limit,XYB_ACTIVE_POWER_WU,1,11.54728437074105,7.2394610274925295,2043920816.4963167,0.9838635747542438
XYB,mlp,no_limit,XYB_ACTIVE_POWER_WU,2,17.885166976541317,11.201957114895059,3978341951.059731,0.9612890698907747
XYB,mlp,no_limit,XYB_ACTIVE_POWER_WU,3,24.16278996590379,15.622425794572198,5430746760.777051,0.9293090568535166
XYB,mlp,no_limit,XYB_ACTIVE_POWER_WU,4,29.496352291929078,19.09626530460248,2670272109.407779,0.8946568643014432
XYB,mlp,no_limit,XYB_ACTIVE_POWER_WU,5,33.96111889473358,22.49749626714613,5993949334.858501,0.8603523606055039
XYB,mlp,no_limit,XYB_ACTIVE_POWER_WU,6,37.96161162831454,25.496836041393276,10858265806.305872,0.8255146769577879
XYB,mlp,no_limit,XYB_ACTIVE_POWER_WU,7,39.74644541117279,26.379343692596127,6464117507.613105,0.8087214775028626
XYB,mlp,no_limit,XYB_ACTIVE_POWER_STATION,1,27.168316840900705,17.27897138927042,6552919216.11608,0.9892473948376551
XYB,mlp,no_limit,XYB_ACTIVE_POWER_STATION,2,45.50519343275346,28.187379174675762,2133491980.7620451,0.9698345254718054
XYB,mlp,no_limit,XYB_ACTIVE_POWER_STATION,3,60.277303488974134,37.693028588034416,4782414878.741958,0.9470509064045145
XYB,mlp,no_limit,XYB_ACTIVE_POWER_STATION,4,77.29479348799255,50.2902657018846,7659101932.113772,0.9129334410229752
XYB,mlp,no_limit,XYB_ACTIVE_POWER_STATION,5,88.35752613531506,57.92863960850157,12220895670.279623,0.8862273185121025
XYB,mlp,no_limit,XYB_ACTIVE_POWER_STATION,6,101.53654369569027,67.84701942099531,18866931551.622433,0.8497565145138135
XYB,mlp,no_limit,XYB_ACTIVE_POWER_STATION,7,109.76231422292037,74.49367289510343,26393660444.602623,0.8244271299388919
XS,mlp,with_limit,XS_ACTIVE_POWER_JIA,1,10.468288044069693,7.021239084938834,11.987617724965272,0.9656473517954298
XS,mlp,with_limit,XS_ACTIVE_POWER_JIA,2,15.664286642621452,10.495583868675572,18.393073417586653,0.92308161853104
XS,mlp,with_limit,XS_ACTIVE_POWER_JIA,3,20.052381709381823,13.682216252443034,23.40298704512691,0.8739919350697979
XS,mlp,with_limit,XS_ACTIVE_POWER_JIA,4,24.3103478861158,17.005537971577134,29.14037566883585,0.814796681749727
XS,mlp,with_limit,XS_ACTIVE_POWER_JIA,5,28.017641431262042,19.713386470235353,32.04149641383065,0.7540031409700162
XS,mlp,with_limit,XS_ACTIVE_POWER_JIA,6,30.244611627184806,21.346604983531694,35.05016894654024,0.7133430733898631
XS,mlp,with_limit,XS_ACTIVE_POWER_JIA,7,31.850023304187047,22.608472652336623,38.538818781889326,0.6821033692819536
XS,mlp,with_limit,XS_ACTIVE_POWER_YI,1,9.185326237449688,6.2324185161688375,10.366207983567994,0.9704152794550729
XS,mlp,with_limit,XS_ACTIVE_POWER_YI,2,13.479961147662024,9.38559530038156,15.693333561925268,0.9362829617230879
XS,mlp,with_limit,XS_ACTIVE_POWER_YI,3,17.594347121927576,12.397857608731263,19.33425160672431,0.8914717255471236
XS,mlp,with_limit,XS_ACTIVE_POWER_YI,4,20.849805844601185,14.911376102894339,23.515709681400732,0.8475945083497056
XS,mlp,with_limit,XS_ACTIVE_POWER_YI,5,23.015962088048607,16.415183319321976,25.75297956101065,0.81428163440038
XS,mlp,with_limit,XS_ACTIVE_POWER_YI,6,25.827653350321363,18.690313093818908,30.828954520907857,0.7661343252316928
