station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,47,59.20654468971229,43.223493964913764,29538311976.463406,-0.08274738795505177
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,48,59.34772132303487,43.555189840886406,30155143925.229168,-0.08807336346183825
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,49,59.515806691621535,43.849853029879576,30267295970.772545,-0.09424540170818063
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,50,59.61684651694532,44.07724244937279,31922963556.95946,-0.09796395048087447
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,51,60.04119953092482,44.57058484087499,32479906357.766975,-0.11365020578435536
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,52,60.17579723105592,44.73280155626407,33149671908.94336,-0.1186488657489253
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,53,60.04643090508515,44.75396401914432,34749018252.87875,-0.11387338178049533
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,54,59.99259510430398,44.77950782961707,36064049851.35646,-0.11187694726773367
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,55,59.942886973806516,44.882752899283126,37708163608.15457,-0.11003517239490446
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,56,59.953100666027886,44.888633633218454,39054650149.93959,-0.11041348328660883
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,57,59.95652091063545,45.01013041624757,40669002580.25227,-0.11054018212347771
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,58,59.28009584718976,44.60551839045314,41131134899.45544,-0.08550624174763599
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,59,58.85056766045766,44.39172090073141,41956379827.6667,-0.06983263873459022
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,60,58.43799027711492,44.202732016273025,42913551775.763954,-0.054884896691479224
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,61,57.96733265482353,43.94201742653601,44131967936.521545,-0.03796130778899176
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,62,57.435209270751685,43.530016086924974,44510557022.31542,-0.018992403291623106
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,63,56.89355374008907,43.14826603235936,45479075298.014145,0.00028330179475422046
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,64,56.393818696898464,42.753316304573396,46536969439.79913,0.01776856326587406
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,65,56.05245844731688,42.548609867458545,47250318132.17584,0.02962376234029096
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,66,55.915569118788596,42.26072009081395,48539465207.52619,0.03435761180339181
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,67,55.463724249344295,41.93025043400068,49052286508.98802,0.04990096214259998
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,68,55.46490078621673,41.864050912401105,50037665555.58541,0.04991031642174515
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,69,55.00049628410013,41.34856262439574,51194544545.3044,0.0657538044755458
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,70,54.55405562199191,41.03844260349099,51223703705.79865,0.08085885881178623
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,71,54.74048794850287,41.18431885722866,51015809770.623955,0.07456600241275801
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,72,54.91142772189769,41.19674492110486,50880920806.14116,0.06877721676065796
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,73,55.10085618346255,41.16128904770337,49867511486.57516,0.06239706097986508
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,74,55.40873553395974,41.19094630098391,50061478616.75644,0.051889962524995004
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,75,55.52122225972404,41.170273562482606,49090860853.16788,0.04803648891577572
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,76,55.61017261987686,41.203110914669544,48297381723.56691,0.044983770532486256
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,77,55.556293137686914,41.27368979771998,48612990382.74538,0.046833462785281554
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,78,55.76471507323739,41.38965018837055,47927292636.13201,0.03972180970520833
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,79,55.7783235586721,41.6076998806217,47837646876.75584,0.03925307149831747
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,80,55.77752773734832,41.61407553705659,46009821018.98162,0.03928048635732739
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,81,55.519736435351525,41.54514521374944,46132374088.29329,0.048140427547715636
XYA,random_forest,with_limit,XYA_ACTIVE_POWER_JIA,82,55.50118845094602,41.63606343620912,46292422576.24702,0.04877631411862782
