station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,86,49.25978715451239,39.267350706292376,68517542838.19296,0.2506864808602278
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,87,49.25182778153502,39.241542520771425,68094793265.90178,0.2509286087411974
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,88,49.23361810094342,39.205102970616174,67748572147.93245,0.25143837645531775
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,89,49.25373902099431,39.22787534762835,67339340941.79281,0.2508264032996399
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,90,49.30720262994959,39.28403324597953,66911873768.077126,0.24919910500627995
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,91,49.367141186870654,39.37738398178802,66493101593.27557,0.2473726264280316
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,92,49.44684992935793,39.47585612680853,65861623037.79113,0.24494026307366823
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,93,49.537251185649026,39.58442791683257,65408162628.40998,0.24226178662678766
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,94,49.6546996459117,39.71985125966642,64957933063.422104,0.23866446605750602
XYA,ridge,with_limit,XYA_ACTIVE_POWER_JIA,95,49.79036034701575,39.85256465533974,64345032999.58574,0.23449872133338534
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,1,9.07788478841185,5.615186510105872,1417864119.0896907,0.9744331322663692
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,2,14.30960258377592,9.085517465252565,3122308880.5331903,0.9364722701393193
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,3,18.37542892637596,11.931569384116594,4693233157.115474,0.8952683907812029
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,4,21.6256816318922,14.190664861523395,6241406828.734186,0.854941755888257
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,5,24.322891410716814,16.26489512346458,7639379979.812886,0.8165012087823581
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,6,26.662816764876816,18.16902745862476,9073698008.728352,0.7794968174564976
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,7,28.7636700897019,19.884508869680886,10507091729.516209,0.7433794664030123
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,8,30.666519507759855,21.40999886557422,11945448704.294552,0.7083780129658597
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,9,32.36611995796937,22.80913122019228,13410612603.890877,0.6751577077331807
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,10,33.910001043413345,24.157265212703933,14912616935.136763,0.6434282816763603
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,11,35.372558126966595,25.407518652013394,16575733448.887651,0.6120067005712746
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,12,36.72564963319599,26.647133781366634,18368526905.98547,0.5817554784455352
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,13,37.972798353446194,27.8193708612982,20245206599.606426,0.5529556813828139
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,14,39.14341188789421,28.957623638254578,21937695624.455055,0.5249681500031622
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,15,40.220291289743955,29.970081725635435,23487669433.853004,0.4984712926336866
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,16,41.23543018252274,30.94223448571714,25178538802.344048,0.4728351643824541
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,17,42.18806250908183,31.85399162377135,26935374186.610077,0.4481963924788436
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,18,43.084843395784475,32.70607876591603,28512442350.945972,0.42448988836777213
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,19,43.93688355406287,33.49622095364037,29958044369.097137,0.401502391498199
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,20,44.724343459208576,34.29794053805685,31564641183.945698,0.37985696693737425
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,21,45.492729089159916,35.089677818724404,33255056631.901997,0.3583652116977506
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,22,46.302450162870606,35.930767430533116,34989585615.817986,0.3353211389460288
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,23,47.12594807483698,36.74702888058549,36655885245.975876,0.31124274911651006
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,24,47.86510410694118,37.47901281713804,38256476360.183655,0.2894674160360635
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,25,48.55758665834761,38.147472383885855,39875596557.057,0.26875961112978175
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,26,49.21223115825343,38.74468179364054,41526355378.29279,0.24890980303165733
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,27,49.88611167970998,39.35460160774935,43230768661.80786,0.2281990791569215
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,28,50.51305466619297,39.941270748642985,44898686458.333496,0.20839616793526938
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,29,51.09130498482685,40.43893156778787,46461757274.52502,0.19016859489691873
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,30,51.627429250237675,40.92486349925095,47892100648.25669,0.1730835648633673
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,31,52.127615195465445,41.41521080286395,49416425272.07093,0.15698299201099142
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,32,52.56834292690221,41.84472705369047,50755373635.543076,0.14266767674288727
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,33,52.95472678876095,42.19400014099803,52188195858.88321,0.1294682568354626
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,34,53.28977717876789,42.54077488562494,53793869980.595314,0.11841750694997277
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,35,53.58827917267894,42.866380165596034,55435516721.89319,0.10851350009659821
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,36,53.87232018554637,43.15608113436641,57049263925.87484,0.09903792757979202
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,37,54.115983277287455,43.42861134055285,58494484585.73384,0.09086944067261105
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,38,54.2968295491451,43.61745227424838,59582541668.65999,0.08456674007915699
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,39,54.441015906431716,43.73869436873704,60564018475.46774,0.07969838060984002
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,40,54.57354368263202,43.86562365900857,61689753859.308815,0.07521227844542433
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,41,54.654154380483206,43.95730548275755,62923140723.95724,0.07247824888056043
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,42,54.707040361426955,44.03377862441034,64196820459.98912,0.07068235134343603
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,43,54.72346083361601,44.09257092222192,65407045152.4248,0.06951833242236027
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,44,54.724415769135796,44.15336120354303,66518003568.14141,0.06948585795038675
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,45,54.71045674486821,44.143178108903406,67539047845.36374,0.06996050579052182
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,46,54.69215971021654,44.108291312915,68448867806.206985,0.0705824753495351
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,47,54.660108252106696,44.09346209129397,69294725053.6641,0.07167149645528137
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,48,54.58742855453789,44.00616192222954,69985927446.51865,0.07380299902205467
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,49,54.499586941328694,43.90100642480545,70476922918.49709,0.07678145688543692
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,50,54.3367915385781,43.7414584511313,70970189516.96835,0.08228870085602014
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,51,54.184197860404765,43.57921639232512,71407122020.8668,0.08743586933007574
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,52,54.04678593176455,43.44526570774305,71918969886.60739,0.09205855260577211
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,53,53.89301167999077,43.291108535951665,72486527500.26762,0.09671887432827375
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,54,53.816463283518466,43.18847539791229,72954542442.73557,0.09928305153019068
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,55,53.73524619146424,43.12050382819217,73386044387.64003,0.10199963329675121
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,56,53.62085904108192,43.025801166006964,73477342915.59114,0.10581874196957086
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,57,53.482802361256226,42.88598261566609,73419808675.67453,0.11041727987249772
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,58,53.28974092082456,42.7160383668433,73463063863.40388,0.11663400163440674
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,59,53.08881608729618,42.52937281187029,73503140110.44952,0.12328276954563311
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,60,52.85317978658448,42.296952393056756,73397417544.31601,0.13104816912213668
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,61,52.614082302171056,42.031317376086996,73241093082.41116,0.13889232363883597
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,62,52.338499927824884,41.72394839818357,73267829236.66179,0.14788932999034976
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,63,52.07147450739656,41.40998650298535,73467054180.86166,0.15647167189966393
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,64,51.846702356272914,41.15990562078872,73521981672.90926,0.1637383168548565
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,65,51.62764914413639,40.90778372564363,73467217211.56068,0.1707898290233183
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,66,51.41968765676375,40.64251631381482,73424797279.69876,0.17745666250114334
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,67,51.210869847094195,40.407446576969306,73307072431.29547,0.1841238726563481
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,68,51.03522880441916,40.203286045325626,73273934269.74837,0.1893753517521959
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,69,50.88536223888186,40.05999644614196,73159821777.43451,0.19412921145886164
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,70,50.73976197893352,39.92657012578319,73041748268.69717,0.19873435225197056
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,71,50.603145250206694,39.808135271741996,72880673338.94862,0.20304335641219973
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,72,50.436086341079076,39.65420492714549,72577149286.22571,0.20829674284986088
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,73,50.25722058761524,39.51570044981691,72209339891.39069,0.2137659422491408
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,74,50.118734686620634,39.398126908860135,71895726381.96376,0.218092974889197
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,75,49.98877411189224,39.27801200993359,71484874136.32108,0.22214277134622518
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,76,49.846191136829496,39.147543112827194,70950872924.75311,0.2265738071800324
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,77,49.70666723750822,39.02184325943286,70439720577.88153,0.23089752415699705
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,78,49.54061128508725,38.89613426576827,69979163111.49588,0.23579973757179384
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,79,49.40916165304551,38.74733756874312,69177724701.1401,0.23984977127270546
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,80,49.28447937026319,38.62966100644755,68443517908.880325,0.24368135549955183
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,81,49.17478857959792,38.521794375345685,67795297395.01171,0.24704423441065815
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,82,49.078584157256174,38.45295658129969,67362552054.67786,0.24998748313097963
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,83,48.980306517040766,38.3616347047147,66949291170.05241,0.25282973277260745
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,84,48.9016281730719,38.281012368469035,66478857071.60853,0.255228203040628
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,85,48.82576918813061,38.191900533629116,65990966448.90978,0.25753707550438854
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,86,48.74012302941807,38.087645997483875,65362285364.359344,0.26013952610115076
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,87,48.68960670342652,37.99860897192496,64856322309.97698,0.2616723767397251
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,88,48.62147575488305,37.91651157238192,64321543182.05861,0.2635023156573838
XYA,ridge,with_limit,XYA_ACTIVE_POWER_YI,89,48.59444741485897,37.850300663696544,63671491342.94119,0.26432091594216856
