model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XYA,3,no_limit,35.03241707720142,35.49502589919812,22.64894233244115,22.908518317410326,0.9027602740042416,0.9001751845853484
lightgbm,XYA,3,with_limit,34.72130754360591,35.15037773645509,22.652426271712194,22.984849589128252,0.9044797029882501,0.9021043230461451
lightgbm,XYA,4,no_limit,41.965155264913314,42.513230294955626,27.535479650155942,27.82850313309844,0.8604457138429693,0.8567766849397196
lightgbm,XYA,4,with_limit,41.34190894077803,41.96154003701961,27.46597947436148,28.1619608015082,0.8645601191046626,0.8604697575436546
lightgbm,XYA,5,no_limit,47.93669675890519,48.25510361675955,32.13199841491488,32.342848525247966,0.8178808394160558,0.8154534475192592
lightgbm,XYA,5,with_limit,47.08066114444337,47.45421932768427,31.94475789157075,32.36406561235423,0.824327194365935,0.8215284078973366
lightgbm,XYA,6,no_limit,52.955350779384815,53.12071856377087,36.1852614834212,36.07589477668938,0.7777513508938935,0.7763611173668792
lightgbm,XYA,6,with_limit,52.05164780324535,52.28344082269538,35.92623998510547,36.34381167563198,0.7852721396306311,0.7833554571480048
lightgbm,XYA,7,no_limit,57.45956606770944,57.681441158310676,39.828692322414014,39.788973054378005,0.7382725776792787,0.7362474000745065
lightgbm,XYA,7,with_limit,56.39282723452282,56.586987457363534,39.60449658348694,39.93025558958733,0.7479003278840913,0.7461613836135821
lightgbm,XYA,8,no_limit,61.461571344698726,61.80623318298746,43.04630692786356,43.11606039246799,0.7005447972884207,0.6971768335636956
lightgbm,XYA,8,with_limit,60.45054211012467,60.53084550733975,43.04888850201634,43.03304245000281,0.7103157096517515,0.7095455566296132
lightgbm,XYA,9,no_limit,65.24009634009849,65.57700322642121,46.34136492520223,45.984875094027466,0.6625484658403841,0.6590541945225744
lightgbm,XYA,9,with_limit,64.20460385688544,64.37137325417935,46.06623846673802,46.12420232769109,0.6731755334642499,0.6714754963131286
lightgbm,XYA,10,no_limit,68.6688707617532,68.77803649960325,48.96449383329773,49.02785295168364,0.6261460007883524,0.6249563936922318
lightgbm,XYA,10,with_limit,67.5250992584852,67.37036188044613,49.09065638114126,48.60565681928775,0.6384963537982143,0.6401512653606872
lightgbm,XYA,11,no_limit,71.65445152815244,71.77245912051488,51.64454165865759,51.53915145097762,0.5929008806060332,0.5915588747696436
lightgbm,XYA,11,with_limit,70.2436609793088,70.24126442356389,51.371121105539665,51.66114911241377,0.6087736596591924,0.6088003547296401
lightgbm,XYA,12,no_limit,74.24053846577392,74.51090313550247,54.21509430366415,54.15122957616488,0.5629853086876772,0.5597965259300772
lightgbm,XYA,12,with_limit,72.69363198026463,72.75770681723056,53.843101286761744,54.18329292250283,0.5810072128742314,0.5802682560849578
lightgbm,XYA,13,no_limit,76.61457906016675,77.11309552836637,56.441636456854894,56.462460932770405,0.5345889927753555,0.5285126064451009
lightgbm,XYA,13,with_limit,74.98238065645353,75.63924500619986,56.064632811489744,56.69197190318186,0.5542080101203812,0.5463633012062235
lightgbm,XYA,14,no_limit,79.05151376162975,79.47974823348207,58.408083363609634,58.44352658085989,0.5045353253641734,0.4991527656649988
lightgbm,XYA,14,with_limit,77.4519080684228,77.87009321465186,58.282685966699034,58.792993864367446,0.5243838894184891,0.5192340475358339
lightgbm,XYA,15,no_limit,81.3680213499359,81.96867266025536,60.86306792519037,60.35759313963798,0.4750718959713117,0.46729334853769444
lightgbm,XYA,15,with_limit,79.67116263531281,80.0525055054884,60.4326406017702,60.760272073155875,0.4967374380120201,0.491908215450961
lightgbm,XYA,16,no_limit,83.4464923669009,83.94004973903738,62.44049993906668,62.150264171952024,0.44800275767060116,0.4414536984593602
lightgbm,XYA,16,with_limit,81.74256621339346,82.17778746278987,62.33577457909676,62.60614815893286,0.4703154914145038,0.46466008643629886
lightgbm,XYA,17,no_limit,85.41489540516677,86.3744614191611,64.19397013926617,63.925476597770285,0.42165369824960985,0.4085862181499583
lightgbm,XYA,17,with_limit,83.63031518962207,84.89944943303428,64.0243707378214,64.85840841345782,0.44556810880173736,0.42861283089503555
lightgbm,XYA,18,no_limit,87.08288200768098,88.22380983720545,65.81794338026882,65.21024322850126,0.39884519442463906,0.3829897870830744
lightgbm,XYA,18,with_limit,85.39246155349919,86.75494964229242,65.74300350708718,66.57206261287547,0.4219574586471788,0.4033642669767893
lightgbm,XYA,19,no_limit,88.55411816927105,89.87576083186175,66.9760114540018,66.95411275578584,0.37848685241381264,0.3597966319127892
