station,model,limit_mode,target,step,rmse,mae,mape,r2
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_JIA,92,53.92756341860221,40.83617538232371,57248161140.56259,0.10189802852532126
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_JIA,93,53.89723463184823,40.85367095601478,56833318671.73438,0.10300845902014621
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_JIA,94,54.40968148165666,40.94952571969422,52816834852.020386,0.08587044872168059
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_JIA,95,53.96639286616409,40.717845318473984,52364354411.14258,0.10070503283206922
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,1,9.472775576656696,5.929254334527555,1456107152.665785,0.972160419410513
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,2,14.968226023565041,9.634055981455232,2958938351.7930326,0.9304897490486447
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,3,19.310150504905835,12.61659520435329,4247778642.3836074,0.8843424140383216
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,4,22.591648020157898,14.991309344613184,5841196639.827743,0.8416935419631357
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,5,25.437195353564043,17.188039270105804,6993135287.336434,0.7993028263440795
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,6,27.777291211742277,19.120391941158754,8410994333.0978,0.7606780186559597
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,7,29.876360236469374,20.866536623439,9674739799.743492,0.7231412966483937
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,8,31.964394645523015,22.586718991333967,11294296856.447605,0.6831714894792016
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,9,33.615045560981386,23.95586531620275,12338043912.321814,0.6496043579832904
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,10,35.151984139740186,25.288059603015625,14131111383.22473,0.6168304624109544
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,11,36.51374509922956,26.375901902225685,15400650720.928082,0.5865680398438327
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,12,37.74707818202858,27.627159658273452,17212867912.794724,0.5581671839383983
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,13,38.89919172601894,28.60297805371738,18064235960.690594,0.5308772132472297
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,14,40.001652320906175,29.63042283266866,19702666361.043636,0.5039091288654718
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,15,40.96284775267165,30.526583410500233,21110514783.79292,0.47978166296604663
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,16,41.77305590960469,31.345938500130092,22067194586.4316,0.458999248596449
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,17,42.86692206381689,32.337144770626296,23856435113.52394,0.43029507153547586
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,18,43.74672614048567,33.154178669305665,24112472801.95455,0.40667173751298713
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,19,44.53172127636818,33.94742188962534,25243538157.56305,0.385187221569275
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,20,45.46544862098093,34.887383310534155,26447644087.167267,0.3591345148134023
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,21,46.31293813000034,35.659403587254346,27089899653.664692,0.3350199920504624
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,22,47.054793702838616,36.46755635912553,28890904784.30896,0.3135456387838671
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,23,47.95090718100592,37.15783749665449,29789914695.95124,0.28691772874966626
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,24,48.6365216540821,37.55289331853064,30401320260.530746,0.2663802765701305
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,25,48.9083579279476,37.77812807094191,32059100610.975933,0.25815675438026575
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,26,49.28237547323506,37.940035303753305,32301458856.858795,0.24676715462871324
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,27,49.89531465633723,38.235458150108165,32634818829.443676,0.22791428963279825
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,28,50.076837246855995,38.53474460499584,34813992326.92973,0.22200929721527007
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,29,50.90762247358569,39.125677139524306,35757901923.87069,0.19598110922754475
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,30,51.45420481158147,39.54669381721145,36574721612.17143,0.17862332652462087
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,31,52.28888389154332,40.160343935546884,37849951765.29447,0.15175879163928063
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,32,52.65116319477218,40.42775999251987,38640914484.266624,0.13996413230083937
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,33,53.16374679197511,40.802912198023584,39539309933.20314,0.12258246335762213
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,34,53.32320838215265,40.99857938507694,40718690678.14617,0.11731104301291762
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,35,54.028631003244364,41.364307040938904,40970031310.351524,0.09380205032668465
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,36,54.0350728265869,41.213871788811026,40296995427.35081,0.09358594582791191
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,37,54.330450504297715,41.49385209243572,41745639568.80113,0.08364920522298491
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,38,54.74605009101969,41.57577151737841,41077716271.31472,0.06935654921165657
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,39,55.272578758615126,42.04437934567238,41942819956.858315,0.051369248528208344
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,40,55.30400609005697,42.15210011732551,42242059137.55843,0.050290181498881426
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,41,55.047302186089006,42.02212952782891,44096403484.17595,0.05908623180251538
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,42,54.80184148399049,41.845284725434844,44959366422.80765,0.06745875563392201
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,43,55.99167561898662,42.315129153797734,43685921042.17378,0.025890812843968547
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,44,55.88631937251434,42.197733953469154,46229730328.746704,0.029553211994613804
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,45,55.83499378608948,42.03103367247059,46615556252.53801,0.03133489592197414
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,46,56.13621191124233,42.29633118706368,47794192611.10626,0.02085521243335109
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,47,55.692334001756755,42.0777652829995,48795185753.99157,0.03627849872809419
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,48,55.94657907091077,42.370592237849955,49657338072.71665,0.027106796016136192
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,49,58.47466842054345,43.69258337285189,49451521073.52746,-0.06280510805215767
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,50,57.854150804393875,43.22831364802422,49139800538.59948,-0.04036837955454953
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,51,60.86817528751295,44.91905713292828,47368272871.58732,-0.15159206210376697
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,52,58.60838736575089,43.70309955163478,49379217554.94074,-0.06767147762750847
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,53,61.393203940037985,45.397469588545945,48713765233.23266,-0.1721916550242597
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,54,59.62326770403895,44.37841909884264,50283747238.79934,-0.10557847983659774
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,55,60.4376516402107,45.005304443234856,50079517781.68081,-0.13598655227714596
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,56,60.12949200057345,44.977560973133336,52531391140.79178,-0.12443174362859644
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,57,60.99985701515494,45.528291292882045,51913693476.28422,-0.15721928389658446
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,58,60.89377859379547,45.62329011285222,52923870895.41566,-0.1534514220534089
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,59,60.55586272553844,45.39305415314617,53348920887.79074,-0.1406853208184804
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,60,59.384957981620744,44.73836771844302,54493231664.0612,-0.09699934481134553
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,61,58.87975760442628,44.533174853221446,55649025846.9528,-0.07841392741754927
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,62,58.4301650211586,44.257803551293094,56415005860.49583,-0.06200775211487697
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,63,57.79688474519537,43.872118357481014,57329788772.6187,-0.039223075794715845
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,64,57.50720919984709,43.62797984715941,57093352139.572754,-0.02883209645743534
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,65,56.66880174321954,43.039919598451704,57619814452.16316,0.0009482618224235795
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,66,56.015117346557645,42.507198420114136,57373592946.117355,0.023863795828836354
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,67,55.55605366984983,42.2498954378448,57933034039.495674,0.039797796917868555
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,68,55.056446186792584,41.98666871378288,58786307065.46118,0.05659967306527425
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,69,54.83364704295738,41.99915980993413,60454364988.361595,0.06421961623056194
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,70,54.610800992148725,41.742118555287256,60555436686.85788,0.07181025544989894
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,71,53.89866068556007,41.18281712871941,60450610835.33275,0.09586013185113351
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,72,53.44777322357213,40.703502432116366,59280692594.54433,0.11092396348828026
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,73,53.19875106579292,40.49153774033649,60748570886.915955,0.11903674971829614
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,74,53.24459093081362,40.3843867741137,60925754615.59317,0.11751789319552841
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,75,52.55385786262993,40.00976877217809,62088562917.17106,0.14026595853195412
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,76,52.42707584465269,39.71613887437577,61702495133.872185,0.1444090355818347
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,77,51.77620573828441,39.37923613586895,61873210474.34205,0.16552109698331685
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,78,51.31190121764425,39.04296882366201,61451848949.70769,0.18017591427942548
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,79,51.01823238403129,38.68630504828856,60228498704.519394,0.18953311315138766
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,80,50.5083201492396,38.299516892471146,60051233997.45338,0.20565290881214804
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,81,50.06283633722816,37.949198499228565,59050977547.85817,0.21960341068686728
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,82,49.86713692804158,37.77635367022843,59892374949.99261,0.22569274399051253
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,83,49.457518171147534,37.55658377969936,60750638728.335045,0.23819955399223136
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,84,49.10775200397627,37.333660524433576,60323883574.04035,0.24893643892366835
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,85,48.861590566551506,37.09449878931587,58099431033.06582,0.2564472492911125
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,86,48.69636804722913,36.98233018854177,59384820462.45494,0.26146730490390335
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,87,48.60954004118895,36.942157905856305,59460165964.22761,0.26409863675010403
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,88,48.531372038156114,36.88197827299183,60488384091.86942,0.2662294928364326
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,89,48.39140614251292,36.769508600933314,60164584067.86586,0.27045582079376684
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,90,48.68554292635779,37.08011202789381,61408437020.0556,0.2615601117198384
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,91,48.62884720708873,37.016359677142525,59889662975.30282,0.26327897940761535
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,92,48.60040210122618,37.0919238253956,59008148869.10612,0.264140607003601
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,93,48.686024685678,37.19817546271767,58491460782.581055,0.2614778801039429
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,94,48.71198946166061,37.145821853327156,57146267656.575516,0.2606899466141668
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_YI,95,48.90161387828121,37.30775924537472,55841828388.25014,0.2549228200801509
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,1,16.717044161361283,10.55834387701626,1841438210.5236218,0.9779651529458865
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,2,27.492224107116222,17.811438996640472,4246570686.9264946,0.9404048644602564
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,3,35.61476476061067,23.463713551901815,6667240343.93428,0.8999911413045736
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,4,42.14876318517369,28.239600714304128,9481363552.266115,0.8599290799660296
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,5,47.635517032459724,32.48654587871172,12280472074.733713,0.8210877499205215
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,6,52.69077121888284,36.47239733215487,14833093651.276731,0.7810991633944168
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,7,57.00755519488282,39.97515274275932,16663212594.355541,0.7437622314076435
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,8,61.18832060540836,43.49849461176844,19654335773.14517,0.7048182651088613
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,9,64.9121432055975,46.54677903861007,23282590150.851322,0.6677964181569229
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,10,67.88844627318758,49.1247815097154,25821337548.964645,0.6366341135411502
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,11,70.54448132309622,51.63721085803943,29961560606.983227,0.6076456218450541
XYA,lightgbm,with_limit,XYA_ACTIVE_POWER_STATION,12,73.34213309074364,54.119786916316386,32742060911.7783,0.5759085786247473
